type,id,count,exposure_rate
stimulus,S062,339,0.09
stimulus,S063,156,0.04
stimulus,S064,327,0.09
stimulus,S065,20,0.01
stimulus,S066,361,0.1
stimulus,S067,117,0.03
stimulus,S068,52,0.01
stimulus,S069,6,0.0
stimulus,S070,0,0.0
stimulus,S071,360,0.1
stimulus,S072,341,0.09
stimulus,S073,360,0.1
stimulus,S074,358,0.1
stimulus,S075,0,0.0
stimulus,S076,360,0.1
stimulus,S077,3,0.0
stimulus,S078,21,0.01
stimulus,S079,38,0.01
stimulus,S080,353,0.1
