thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,134,Overall,Overall,30,13,30,-1.5,-1.326406,0.390307,934,20,
1,135,Overall,Overall,30,23,30,2.0,2.202651,0.454233,1110,23,
1,136,Overall,Overall,30,13,30,0.0,0.007148,0.371862,1000,19,
1,137,Overall,Overall,30,10,30,-1.5,-1.752945,0.413142,912,21,
1,138,Overall,Overall,30,24,30,2.0,2.571926,0.486992,1129,24,
1,139,Overall,Overall,30,19,30,0.0,0.863801,0.400403,1043,20,
1,140,Overall,Overall,30,11,30,-2.0,-1.495586,0.39749,925,20,
1,141,Overall,Overall,30,17,30,0.0,-0.059748,0.379991,997,19,
1,142,Overall,Overall,30,15,30,1.0,0.862116,0.399073,1043,20,
1,143,Overall,Overall,30,18,30,1.0,1.036948,0.386322,1052,19,
1,144,Overall,Overall,30,9,30,-2.0,-1.977553,0.419797,901,21,
1,145,Overall,Overall,30,14,30,0.5,0.139217,0.375678,1007,19,
1,146,Overall,Overall,30,19,30,1.0,1.336425,0.39426,1067,20,
1,147,Overall,Overall,30,11,30,-1.0,-1.566522,0.397064,922,20,
1,148,Overall,Overall,30,11,30,-1.0,-1.323905,0.395507,934,20,
1,149,Overall,Overall,30,24,30,2.0,2.105923,0.479203,1105,24,
1,150,Overall,Overall,30,19,30,1.0,1.377396,0.402389,1069,20,
1,151,Overall,Overall,30,11,30,-1.0,-1.574224,0.398691,921,20,
1,152,Overall,Overall,30,15,30,-1.0,-0.530672,0.379726,973,19,
1,153,Overall,Overall,30,11,30,-1.5,-1.697138,0.398503,915,20,
1,154,Overall,Overall,30,8,30,-1.5,-2.159419,0.433685,892,22,
1,155,Overall,Overall,30,11,30,-2.0,-1.356746,0.396141,932,20,
1,156,Overall,Overall,30,9,30,-1.5,-1.779711,0.423581,911,21,
1,157,Overall,Overall,30,19,30,2.0,1.641835,0.405757,1082,20,
1,158,Overall,Overall,30,20,30,2.0,1.360184,0.40188,1068,20,
1,159,Overall,Overall,30,22,30,2.0,1.869942,0.436863,1093,22,
1,160,Overall,Overall,30,10,30,-1.5,-1.707005,0.407161,915,20,
1,161,Overall,Overall,30,12,30,-1.0,-1.505732,0.392464,925,20,
1,162,Overall,Overall,30,10,30,-1.5,-1.543365,0.41827,923,21,
1,163,Overall,Overall,30,20,30,1.0,0.925838,0.400247,1046,20,
1,164,Overall,Overall,30,13,30,0.5,0.737325,0.38584,1037,19,
1,165,Overall,Overall,30,17,30,0.5,0.629574,0.386165,1031,19,
1,166,Overall,Overall,30,20,30,2.0,1.79456,0.407956,1090,20,
1,167,Overall,Overall,30,13,30,-0.5,-0.354158,0.387435,982,19,
1,168,Overall,Overall,30,18,30,1.5,1.48624,0.391906,1074,20,
1,169,Overall,Overall,30,9,30,-2.0,-1.750215,0.413909,912,21,
1,170,Overall,Overall,30,16,30,-0.5,-0.253053,0.376799,987,19,
1,171,Overall,Overall,30,13,30,-1.5,-1.112885,0.379029,944,19,
1,172,Overall,Overall,30,8,30,-2.0,-1.953774,0.436018,902,22,
1,173,Overall,Overall,30,19,30,1.0,1.34833,0.399395,1067,20,
1,174,Overall,Overall,30,15,30,-0.5,-0.715796,0.384356,964,19,
1,175,Overall,Overall,30,10,30,-1.5,-1.359376,0.399568,932,20,
1,176,Overall,Overall,30,23,30,2.0,2.3931,0.457323,1120,23,
1,177,Overall,Overall,30,16,30,0.0,0.145594,0.377769,1007,19,
1,178,Overall,Overall,30,14,30,0.5,0.187347,0.372082,1009,19,
1,179,Overall,Overall,30,17,30,1.5,0.569198,0.374942,1028,19,
1,180,Overall,Overall,30,22,30,1.5,1.853115,0.43714,1093,22,
1,181,Overall,Overall,30,11,30,-2.0,-1.662043,0.3997,917,20,
1,182,Overall,Overall,30,16,30,0.0,0.293136,0.373545,1015,19,
1,183,Overall,Overall,30,8,30,-2.0,-2.138444,0.43671,893,22,
1,184,Overall,Overall,30,20,30,0.5,0.74242,0.401134,1037,20,
1,185,Overall,Overall,30,14,30,-0.5,-0.517176,0.380186,974,19,
1,186,Overall,Overall,30,14,30,0.5,0.142452,0.369625,1007,18,
1,187,Overall,Overall,30,11,30,-1.0,-1.49766,0.398054,925,20,
1,188,Overall,Overall,30,10,30,0.0,-0.808316,0.401726,960,20,
1,189,Overall,Overall,30,17,30,1.0,0.595099,0.374658,1030,19,
1,190,Overall,Overall,30,17,30,0.5,0.808866,0.384884,1040,19,
1,191,Overall,Overall,30,18,30,0.0,-0.009057,0.388231,1000,19,
1,192,Overall,Overall,30,9,30,-2.0,-1.761059,0.421202,912,21,
1,193,Overall,Overall,30,19,30,1.5,1.095849,0.392382,1055,20,
1,194,Overall,Overall,30,6,30,-1.5,-2.032484,0.469979,898,23,
1,195,Overall,Overall,30,10,30,-1.5,-1.597733,0.40262,920,20,
1,196,Overall,Overall,30,20,30,2.0,1.903758,0.412167,1095,21,
1,197,Overall,Overall,30,11,30,-0.5,-0.751315,0.395623,962,20,
1,198,Overall,Overall,30,17,30,1.0,1.089709,0.389123,1054,19,
1,199,Overall,Overall,30,17,30,0.0,-0.264975,0.379398,987,19,
1,200,Overall,Overall,30,12,30,-1.5,-1.473106,0.394856,926,20,
1,201,Overall,Overall,30,17,30,0.5,0.728386,0.374271,1036,19,
1,202,Overall,Overall,30,19,30,1.0,1.567022,0.399576,1078,20,
1,203,Overall,Overall,30,24,30,2.0,2.622605,0.484811,1131,24,
1,204,Overall,Overall,30,13,30,0.5,-0.02024,0.372908,999,19,
1,205,Overall,Overall,30,9,30,-1.5,-1.74848,0.412658,913,21,
1,206,Overall,Overall,30,14,30,-1.0,-1.090184,0.383315,945,19,
1,207,Overall,Overall,30,17,30,1.0,1.008549,0.389945,1050,19,
1,208,Overall,Overall,30,10,30,-1.5,-1.853292,0.409065,907,20,
1,209,Overall,Overall,30,15,30,-0.5,-0.786521,0.376308,961,19,
1,210,Overall,Overall,30,12,30,-1.0,-1.303577,0.392173,935,20,
1,211,Overall,Overall,30,23,30,2.0,2.483681,0.454595,1124,23,
1,212,Overall,Overall,30,9,30,-1.5,-1.878843,0.420274,906,21,
1,213,Overall,Overall,30,6,30,-2.0,-2.487037,0.482529,876,24,
1,214,Overall,Overall,30,23,30,2.0,2.285544,0.46034,1114,23,
1,215,Overall,Overall,30,21,30,1.5,1.712922,0.417512,1086,21,
1,216,Overall,Overall,30,17,30,0.0,0.900199,0.386866,1045,19,
1,217,Overall,Overall,30,16,30,0.5,0.17758,0.372096,1009,19,
1,218,Overall,Overall,30,14,30,-0.5,-0.051415,0.374015,997,19,
1,219,Overall,Overall,30,22,30,1.5,1.554715,0.42819,1078,21,
1,220,Overall,Overall,30,12,30,-1.0,-0.749228,0.38216,963,19,
1,221,Overall,Overall,30,19,30,1.0,1.74919,0.401748,1087,20,
1,222,Overall,Overall,30,9,30,-1.5,-1.680271,0.421168,916,21,
1,223,Overall,Overall,30,16,30,0.5,-0.058306,0.377937,997,19,
1,224,Overall,Overall,30,16,30,0.5,0.418408,0.379257,1021,19,
1,225,Overall,Overall,30,15,30,-0.5,-0.173384,0.37329,991,19,
1,226,Overall,Overall,30,10,30,-1.5,-1.575484,0.401949,921,20,
1,227,Overall,Overall,30,11,30,0.0,-0.596436,0.387876,970,19,
1,228,Overall,Overall,30,15,30,0.5,0.763854,0.380636,1038,19,
1,229,Overall,Overall,30,12,30,-1.0,-1.074421,0.384361,946,19,
1,230,Overall,Overall,30,8,30,-2.0,-1.657178,0.437332,917,22,
1,231,Overall,Overall,30,17,30,0.5,0.608139,0.373117,1030,19,
1,232,Overall,Overall,30,22,30,1.5,2.06351,0.435271,1103,22,
1,233,Overall,Overall,30,9,30,-1.5,-1.78423,0.421222,911,21,
1,234,Overall,Overall,30,19,30,0.5,0.579679,0.38676,1029,19,
1,235,Overall,Overall,30,9,30,-1.5,-1.908522,0.416758,905,21,
1,236,Overall,Overall,30,10,30,-1.5,-1.741081,0.407045,913,20,
1,237,Overall,Overall,30,9,30,-1.5,-1.76769,0.410395,912,21,
1,238,Overall,Overall,30,17,30,0.5,0.07952,0.379325,1004,19,
1,239,Overall,Overall,30,22,30,2.0,2.213014,0.428916,1111,21,
1,240,Overall,Overall,30,19,30,1.5,1.36978,0.394343,1068,20,
1,241,Overall,Overall,30,15,30,1.0,0.897778,0.381146,1045,19,
1,242,Overall,Overall,30,6,30,-2.0,-2.457128,0.484842,877,24,
1,243,Overall,Overall,30,21,30,2.0,1.863871,0.415103,1093,21,
1,244,Overall,Overall,30,16,30,-0.5,-0.497233,0.378224,975,19,
1,245,Overall,Overall,30,15,30,0.5,0.266092,0.378664,1013,19,
1,246,Overall,Overall,30,15,30,0.5,0.042073,0.371939,1002,19,
1,247,Overall,Overall,30,18,30,1.0,1.533496,0.402933,1077,20,
1,248,Overall,Overall,30,18,30,0.5,0.584352,0.382346,1029,19,
1,249,Overall,Overall,30,10,30,-1.0,-1.721885,0.407097,914,20,
1,250,Overall,Overall,30,9,30,-2.0,-1.822777,0.418446,909,21,
1,251,Overall,Overall,30,18,30,1.5,1.040674,0.400066,1052,20,
1,252,Overall,Overall,30,8,30,-1.5,-1.632814,0.427579,918,21,
1,253,Overall,Overall,30,15,30,0.0,-7.07E-4,0.371553,1000,19,
1,254,Overall,Overall,30,22,30,2.0,1.871403,0.432718,1094,22,
1,255,Overall,Overall,30,11,30,-1.0,-1.259589,0.39426,937,20,
1,256,Overall,Overall,30,18,30,0.5,-0.027376,0.383446,999,19,
1,257,Overall,Overall,30,12,30,0.0,-0.250747,0.379735,987,19,
1,258,Overall,Overall,30,13,30,0.0,-0.599753,0.383509,970,19,
1,259,Overall,Overall,30,14,30,-1.0,-1.018669,0.385271,949,19,
1,260,Overall,Overall,30,9,30,-2.0,-1.838907,0.419855,908,21,
1,261,Overall,Overall,30,16,30,1.0,0.973575,0.390701,1049,20,
1,262,Overall,Overall,30,17,30,0.5,0.339133,0.378414,1017,19,
1,263,Overall,Overall,30,17,30,0.0,0.068079,0.378613,1003,19,
1,264,Overall,Overall,30,14,30,-1.5,-0.980771,0.393305,951,20,
1,265,Overall,Overall,30,11,30,-2.0,-1.50969,0.397515,925,20,
1,266,Overall,Overall,30,16,30,-0.5,-0.2471,0.374542,988,19,
1,267,Overall,Overall,30,12,30,-1.0,-1.351119,0.403669,932,20,
1,268,Overall,Overall,30,14,30,0.5,0.545647,0.384455,1027,19,
1,269,Overall,Overall,30,16,30,0.5,0.504301,0.373899,1025,19,
1,270,Overall,Overall,30,15,30,0.0,0.098088,0.377474,1005,19,
1,271,Overall,Overall,30,14,30,-0.5,-0.305275,0.372487,985,19,
1,272,Overall,Overall,30,9,30,-2.0,-1.985041,0.422105,901,21,
1,273,Overall,Overall,30,5,30,-2.0,-2.697134,0.515449,865,26,
1,274,Overall,Overall,30,16,30,1.0,1.172413,0.386633,1059,19,
1,275,Overall,Overall,30,10,30,-2.0,-1.642295,0.405291,918,20,
1,276,Overall,Overall,30,19,30,1.5,1.650249,0.399573,1083,20,
1,277,Overall,Overall,30,11,30,-1.0,-1.658015,0.398946,917,20,
1,278,Overall,Overall,30,8,30,-2.0,-1.819294,0.432291,909,22,
1,279,Overall,Overall,30,16,30,1.0,1.063907,0.390192,1053,20,
1,280,Overall,Overall,30,10,30,-2.0,-1.533524,0.41496,923,21,
1,281,Overall,Overall,30,16,30,1.0,0.960476,0.378445,1048,19,
1,282,Overall,Overall,30,9,30,-2.0,-1.762958,0.422626,912,21,
1,283,Overall,Overall,30,8,30,-2.0,-1.967078,0.432838,902,22,
1,284,Overall,Overall,30,20,30,1.5,1.331358,0.402255,1067,20,
1,285,Overall,Overall,30,17,30,0.0,0.189665,0.378855,1009,19,
1,286,Overall,Overall,30,18,30,1.5,1.346199,0.399933,1067,20,
1,287,Overall,Overall,30,13,30,-0.5,-0.472133,0.378527,976,19,
1,288,Overall,Overall,30,7,30,-2.0,-2.344517,0.454829,883,23,
1,289,Overall,Overall,30,22,30,2.0,2.09123,0.434676,1105,22,
1,290,Overall,Overall,30,11,30,-2.0,-1.6254,0.400897,919,20,
1,291,Overall,Overall,30,23,30,2.0,2.500503,0.457333,1125,23,
1,292,Overall,Overall,30,21,30,1.0,1.674765,0.425758,1084,21,
1,293,Overall,Overall,30,16,30,0.5,0.244336,0.3723,1012,19,
1,294,Overall,Overall,30,13,30,-0.5,-0.618921,0.377539,969,19,
1,295,Overall,Overall,30,22,30,2.0,1.889778,0.431272,1094,22,
1,296,Overall,Overall,30,14,30,-1.0,-0.817787,0.381971,959,19,
1,297,Overall,Overall,30,20,30,1.5,1.680111,0.421404,1084,21,
1,298,Overall,Overall,30,17,30,0.0,0.191701,0.376839,1010,19,
1,299,Overall,Overall,30,14,30,-0.5,-0.371229,0.379405,981,19,
1,300,Overall,Overall,30,15,30,1.0,0.464104,0.374474,1023,19,
1,301,Overall,Overall,30,8,30,-1.5,-2.208992,0.43177,890,22,
1,302,Overall,Overall,30,22,30,2.0,2.022174,0.449218,1101,22,
1,303,Overall,Overall,30,15,30,-1.0,-0.570447,0.378381,971,19,
1,304,Overall,Overall,30,16,30,1.0,0.790757,0.378155,1040,19,
1,305,Overall,Overall,30,14,30,-2.0,-0.944887,0.381612,953,19,
1,306,Overall,Overall,30,8,30,-2.0,-2.208992,0.43177,890,22,
1,307,Overall,Overall,30,5,30,-2.0,-2.788866,0.516417,861,26,
1,308,Overall,Overall,30,14,30,0.5,0.839839,0.382553,1042,19,
1,309,Overall,Overall,30,15,30,-0.5,-0.760797,0.376584,962,19,
1,310,Overall,Overall,30,14,30,0.0,-0.136461,0.377927,993,19,
1,311,Overall,Overall,30,17,30,1.0,0.008713,0.382059,1000,19,
1,312,Overall,Overall,30,23,30,2.0,2.089133,0.451748,1104,23,
1,313,Overall,Overall,30,17,30,1.0,1.047577,0.384185,1052,19,
1,314,Overall,Overall,30,22,30,2.0,2.289085,0.441807,1114,22,
1,315,Overall,Overall,30,7,30,-2.0,-2.022455,0.457491,899,23,
1,316,Overall,Overall,30,19,30,1.5,1.531411,0.399606,1077,20,
1,317,Overall,Overall,30,8,30,-2.0,-1.594777,0.431071,920,22,
1,318,Overall,Overall,30,14,30,0.0,-0.020575,0.376593,999,19,
1,319,Overall,Overall,30,19,30,1.5,1.080482,0.38689,1054,19,
1,320,Overall,Overall,30,13,30,0.5,0.296332,0.383285,1015,19,
1,321,Overall,Overall,30,18,30,1.0,0.97479,0.387824,1049,19,
1,322,Overall,Overall,30,15,30,-0.5,-0.233892,0.375248,988,19,
1,323,Overall,Overall,30,16,30,1.5,0.99383,0.385644,1050,19,
1,324,Overall,Overall,30,20,30,0.5,1.095358,0.397538,1055,20,
1,325,Overall,Overall,30,23,30,1.5,2.125767,0.454973,1106,23,
1,326,Overall,Overall,30,23,30,1.5,2.166043,0.446441,1108,22,
1,327,Overall,Overall,30,6,30,-2.0,-2.558153,0.477161,872,24,
1,328,Overall,Overall,30,21,30,1.0,1.368838,0.41044,1068,21,
1,329,Overall,Overall,30,24,30,2.0,2.711733,0.478994,1136,24,
1,330,Overall,Overall,30,24,30,2.0,2.381908,0.49061,1119,25,
1,331,Overall,Overall,30,21,30,1.5,1.938472,0.42708,1097,21,
1,332,Overall,Overall,30,13,30,-1.0,-0.838393,0.385679,958,19,
1,333,Overall,Overall,30,13,30,0.0,-0.837952,0.385423,958,19,
1,334,Overall,Overall,30,15,30,0.0,-0.161898,0.373425,992,19,
1,335,Overall,Overall,30,16,30,-1.0,-0.976011,0.386985,951,19,
1,336,Overall,Overall,30,15,30,-0.5,-0.354731,0.375742,982,19,
1,337,Overall,Overall,30,21,30,2.0,2.02466,0.424774,1101,21,
1,338,Overall,Overall,30,19,30,1.5,1.351252,0.397055,1068,20,
1,339,Overall,Overall,30,22,30,2.0,2.289085,0.441807,1114,22,
1,340,Overall,Overall,30,15,30,0.0,0.253128,0.373797,1013,19,
1,341,Overall,Overall,30,15,30,0.5,0.409064,0.385326,1020,19,
1,342,Overall,Overall,30,11,30,-0.5,-0.207481,0.386416,990,19,
1,343,Overall,Overall,30,7,30,-2.0,-2.219785,0.452103,889,23,
1,344,Overall,Overall,30,22,30,1.5,2.12991,0.430991,1106,22,
1,345,Overall,Overall,30,13,30,-1.0,-0.922145,0.378817,954,19,
1,346,Overall,Overall,30,24,30,2.0,2.283306,0.473101,1114,24,
1,347,Overall,Overall,30,15,30,1.0,0.806505,0.378777,1040,19,
1,348,Overall,Overall,30,17,30,1.0,1.206387,0.393534,1060,20,
1,349,Overall,Overall,30,11,30,-0.5,-0.537851,0.38302,973,19,
1,350,Overall,Overall,30,5,30,-2.0,-2.609283,0.507362,870,25,
1,351,Overall,Overall,30,21,30,1.0,1.324454,0.4167,1066,21,
1,352,Overall,Overall,30,17,30,1.5,1.185845,0.391323,1059,20,
1,353,Overall,Overall,30,10,30,-0.5,-1.051307,0.404519,947,20,
1,354,Overall,Overall,30,24,30,2.0,2.522363,0.487015,1126,24,
1,355,Overall,Overall,30,24,30,2.0,2.342705,0.48007,1117,24,
1,356,Overall,Overall,30,18,30,0.0,0.465703,0.383598,1023,19,
1,357,Overall,Overall,30,19,30,2.0,1.301665,0.39898,1065,20,
1,358,Overall,Overall,30,14,30,0.0,0.116038,0.372324,1006,19,
1,359,Overall,Overall,30,13,30,-1.0,-0.553912,0.383044,972,19,
1,360,Overall,Overall,30,12,30,-1.0,-1.07351,0.388152,946,19,
1,361,Overall,Overall,30,16,30,-0.5,-0.481726,0.387675,976,19,
