thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,151,Overall,Overall,35,5,41,-1.5,-1.881381,0.599151,906,30,
1,152,Overall,Overall,35,9,41,-0.5,-0.471917,0.413956,976,21,
1,153,Overall,Overall,35,8,41,-1.5,-0.846213,0.481817,958,24,
1,154,Overall,Overall,35,13,41,0.0,-0.036281,0.391755,998,20,
1,155,Overall,Overall,35,8,41,0.0,-0.793958,0.483398,960,24,
1,156,Overall,Overall,35,21,41,1.0,1.264792,0.340317,1063,17,
1,157,Overall,Overall,35,18,41,0.5,0.530629,0.344442,1027,17,
1,158,Overall,Overall,35,9,41,-0.5,-0.914506,0.484086,954,24,
1,159,Overall,Overall,35,12,41,0.0,-0.256684,0.410585,987,21,
1,160,Overall,Overall,35,7,41,-1.5,-1.27156,0.545993,936,27,
1,161,Overall,Overall,35,8,41,-1.5,-0.926346,0.462698,954,23,
1,162,Overall,Overall,35,11,41,-1.5,-0.506748,0.433673,975,22,
1,163,Overall,Overall,35,19,41,0.5,0.679584,0.375829,1034,19,
1,164,Overall,Overall,35,15,41,0.5,0.21471,0.348052,1011,17,
1,165,Overall,Overall,35,19,41,1.5,1.180228,0.346699,1059,17,
1,166,Overall,Overall,35,19,41,0.0,0.566473,0.371775,1028,19,
1,167,Overall,Overall,35,18,41,0.5,0.609631,0.346725,1030,17,
1,168,Overall,Overall,35,14,41,0.0,0.024885,0.414301,1001,21,
1,169,Overall,Overall,35,15,41,0.0,0.365442,0.339962,1018,17,
1,170,Overall,Overall,35,8,41,-1.0,-0.932193,0.490993,953,25,
1,171,Overall,Overall,35,11,41,-1.0,-0.699056,0.455505,965,23,
1,172,Overall,Overall,35,22,41,2.0,2.140673,0.38275,1107,19,
1,173,Overall,Overall,35,22,41,2.0,1.359292,0.367232,1068,18,
1,174,Overall,Overall,35,10,41,-1.0,-0.987483,0.454659,951,23,
1,175,Overall,Overall,35,14,41,-0.5,-0.440278,0.424954,978,21,
1,176,Overall,Overall,35,19,41,0.5,1.198259,0.383317,1060,19,
1,177,Overall,Overall,35,20,41,0.5,0.631136,0.36436,1032,18,
1,178,Overall,Overall,35,23,41,1.5,1.794897,0.355587,1090,18,
1,179,Overall,Overall,35,14,41,-0.5,0.201897,0.360231,1010,18,
1,180,Overall,Overall,35,22,41,2.0,1.685686,0.33266,1084,17,
1,181,Overall,Overall,35,18,41,1.0,0.983262,0.348423,1049,17,
1,182,Overall,Overall,35,16,41,0.0,0.47455,0.37034,1024,19,
1,183,Overall,Overall,35,12,41,0.5,0.107648,0.42162,1005,21,
1,184,Overall,Overall,35,4,41,-2.0,-2.357726,0.71553,882,36,
1,185,Overall,Overall,35,11,41,0.0,-0.258683,0.383247,987,19,
1,186,Overall,Overall,35,16,41,0.5,0.394826,0.37827,1020,19,
1,187,Overall,Overall,35,19,41,1.5,1.816625,0.356427,1091,18,
1,188,Overall,Overall,35,20,41,1.0,1.281006,0.339333,1064,17,
1,189,Overall,Overall,35,26,41,2.0,2.342295,0.380541,1117,19,
1,190,Overall,Overall,35,19,41,1.0,0.84486,0.365358,1042,18,
1,191,Overall,Overall,35,22,41,1.5,1.434771,0.332753,1072,17,
1,192,Overall,Overall,35,12,41,0.5,0.163382,0.407451,1008,20,
1,193,Overall,Overall,35,24,41,1.0,1.296983,0.346487,1065,17,
1,194,Overall,Overall,35,20,41,1.5,1.149992,0.357039,1057,18,
1,195,Overall,Overall,35,1,41,-2.0,-5.0,1.593577,750,80,
1,196,Overall,Overall,35,10,41,-0.5,-0.466628,0.400749,977,20,
1,197,Overall,Overall,35,7,41,-2.0,-1.500995,0.55684,925,28,
1,198,Overall,Overall,35,7,41,-2.0,-1.338906,0.587653,933,29,
1,199,Overall,Overall,35,14,41,0.5,-0.082468,0.421313,996,21,
1,200,Overall,Overall,35,12,41,-1.0,-0.460746,0.415962,977,21,
1,201,Overall,Overall,35,10,41,-0.5,-0.535428,0.42583,973,21,
1,202,Overall,Overall,35,22,41,2.0,1.832519,0.366757,1092,18,
