thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,138,Overall,Overall,25,12,25,0.5,0.182423,0.40765,1009,20,
1,139,Overall,Overall,25,9,25,-1.0,-1.376791,0.432024,931,22,
1,140,Overall,Overall,25,10,25,-1.5,-0.832953,0.417587,958,21,
1,141,Overall,Overall,25,13,25,0.0,0.54635,0.407858,1027,20,
1,142,Overall,Overall,25,8,25,-2.0,-2.153452,0.448308,892,22,
1,143,Overall,Overall,25,11,25,0.0,0.062144,0.407772,1003,20,
1,144,Overall,Overall,25,10,25,-2.0,-1.365229,0.419683,932,21,
1,145,Overall,Overall,25,7,25,-1.5,-1.979009,0.464108,901,23,
1,146,Overall,Overall,25,15,25,1.0,1.630396,0.442883,1082,22,
1,147,Overall,Overall,25,14,25,0.5,0.23228,0.411442,1012,21,
1,148,Overall,Overall,25,14,25,0.0,-0.161966,0.410593,992,21,
1,149,Overall,Overall,25,14,25,-1.0,-0.845693,0.424472,958,21,
1,150,Overall,Overall,25,9,25,-2.0,-1.643917,0.435437,918,22,
1,151,Overall,Overall,25,16,25,1.5,1.850494,0.436981,1093,22,
1,152,Overall,Overall,25,12,25,-0.5,-0.795756,0.4143,960,21,
1,153,Overall,Overall,25,15,25,0.5,1.138001,0.421534,1057,21,
1,154,Overall,Overall,25,11,25,-1.0,-0.799184,0.409454,960,20,
1,155,Overall,Overall,25,10,25,0.0,-0.35523,0.425667,982,21,
1,156,Overall,Overall,25,11,25,-0.5,0.079588,0.409138,1004,20,
1,157,Overall,Overall,25,10,25,-2.0,-1.647499,0.428043,918,21,
1,158,Overall,Overall,25,12,25,0.5,1.004747,0.42336,1050,21,
1,159,Overall,Overall,25,7,25,-2.0,-2.129628,0.463909,894,23,
1,160,Overall,Overall,25,11,25,0.5,0.405719,0.418903,1020,21,
1,161,Overall,Overall,25,15,25,0.5,0.947793,0.41609,1047,21,
1,162,Overall,Overall,25,12,25,-1.0,-0.522612,0.417849,974,21,
1,163,Overall,Overall,25,10,25,-1.0,-0.886343,0.419868,956,21,
1,164,Overall,Overall,25,15,25,2.0,1.710227,0.432571,1086,22,
1,165,Overall,Overall,25,18,25,0.0,0.755614,0.462394,1038,23,
