thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,109,Overall,Overall,35,22,41,1.5,1.333527,0.329164,1067,16,
1,110,Overall,Overall,35,13,41,-0.5,-0.806836,0.251909,960,13,
1,111,Overall,Overall,35,27,41,1.5,1.339406,0.419182,1067,21,
1,112,Overall,Overall,35,5,41,-2.0,-0.993813,0.815798,950,41,
1,113,Overall,Overall,35,8,41,-1.5,-0.829972,0.186255,959,9,
1,114,Overall,Overall,35,11,41,-0.5,-0.01603,0.845329,999,42,
1,115,Overall,Overall,35,17,41,0.0,-0.407335,0.08065,980,4,
1,116,Overall,Overall,35,8,41,-1.0,-1.437266,0.677058,928,34,
1,117,Overall,Overall,35,10,41,-1.0,-1.099695,0.448202,945,22,
1,118,Overall,Overall,35,9,41,-0.5,-1.48707,0.896765,926,45,
1,119,Overall,Overall,35,5,41,-1.0,-2.273527,0.87618,886,44,
1,120,Overall,Overall,35,5,41,-1.5,-2.867012,0.597369,857,30,
1,121,Overall,Overall,35,11,41,-0.5,-1.664255,0.431098,917,22,
1,122,Overall,Overall,35,21,41,1.0,1.222373,0.123826,1061,6,
1,123,Overall,Overall,35,25,41,1.0,1.317503,0.513313,1066,26,
1,124,Overall,Overall,35,6,41,-1.0,-0.443054,0.233472,978,12,
1,125,Overall,Overall,35,6,41,-2.0,-1.499226,0.431181,925,22,
1,126,Overall,Overall,35,16,41,0.5,0.740496,0.34221,1037,17,
1,127,Overall,Overall,35,5,41,-1.5,-3.163621,1.30396,842,65,
1,128,Overall,Overall,35,22,41,1.5,1.45276,0.115562,1073,6,
1,129,Overall,Overall,35,27,41,2.0,1.923197,0.341839,1096,17,
1,130,Overall,Overall,35,14,41,0.0,-0.108372,0.259582,995,13,
1,131,Overall,Overall,35,24,41,2.0,1.345562,0.333996,1067,17,
1,132,Overall,Overall,35,10,41,-1.0,0.018547,0.529876,1001,26,
1,133,Overall,Overall,35,7,41,-1.5,-0.982689,0.06039,951,3,
1,134,Overall,Overall,35,10,41,0.0,-0.232004,0.438894,988,22,
1,135,Overall,Overall,35,16,41,0.5,0.291005,0.187052,1015,9,
1,136,Overall,Overall,35,7,41,-1.5,0.151973,0.19232,1008,10,
1,137,Overall,Overall,35,4,41,-2.0,-1.734142,0.365042,913,18,
1,138,Overall,Overall,35,9,41,-1.0,-1.235318,0.154242,938,8,
1,139,Overall,Overall,35,20,41,1.5,0.992195,0.341703,1050,17,
1,140,Overall,Overall,35,14,41,0.0,-0.107586,0.214282,995,11,
1,141,Overall,Overall,35,4,41,-2.0,-0.998667,0.782451,950,39,
1,142,Overall,Overall,35,10,41,-0.5,-0.836938,0.859942,958,43,
1,143,Overall,Overall,35,3,41,-2.0,-1.39455,0.24818,930,12,
1,144,Overall,Overall,35,21,41,1.0,0.501639,0.108949,1025,5,
1,145,Overall,Overall,35,22,41,1.5,1.133042,0.358726,1057,18,
1,146,Overall,Overall,35,15,41,0.0,-0.708192,0.201586,965,10,
1,147,Overall,Overall,35,3,41,-2.0,-1.477244,0.191876,926,10,
1,148,Overall,Overall,35,22,41,1.0,0.749404,0.123296,1037,6,
1,149,Overall,Overall,35,19,41,0.5,0.335336,0.51647,1017,26,
1,150,Overall,Overall,35,6,41,-2.0,-2.66554,0.427658,867,21,
1,151,Overall,Overall,35,17,41,0.5,0.271304,0.171832,1014,9,
1,152,Overall,Overall,35,23,41,1.5,0.83695,0.215722,1042,11,
1,153,Overall,Overall,35,24,41,2.0,1.865651,0.225669,1093,11,
1,154,Overall,Overall,35,29,41,2.0,2.535855,0.417831,1127,21,
1,155,Overall,Overall,35,30,41,2.0,3.201014,0.681945,1160,34,
1,156,Overall,Overall,35,17,41,0.5,-0.34507,0.415071,983,21,
1,157,Overall,Overall,35,5,41,-1.0,-1.32094,0.624394,934,31,
1,158,Overall,Overall,35,17,41,1.5,2.217506,0.139298,1111,7,
1,159,Overall,Overall,35,25,41,1.5,1.256154,0.481184,1063,24,
1,160,Overall,Overall,35,5,41,-1.5,-1.199789,1.138748,940,57,
1,161,Overall,Overall,35,16,41,0.0,0.228269,0.183069,1011,9,
1,162,Overall,Overall,35,8,41,-0.5,-0.940817,0.360851,953,18,
1,163,Overall,Overall,35,13,41,0.0,0.514245,0.148902,1026,7,
1,164,Overall,Overall,35,8,41,-1.5,-1.414429,0.407266,929,20,
1,165,Overall,Overall,35,7,41,0.0,-0.192502,0.180905,990,9,
1,166,Overall,Overall,35,12,41,0.0,-0.038159,0.148521,998,7,
1,167,Overall,Overall,35,6,41,-1.0,-2.174934,0.349159,891,17,
1,168,Overall,Overall,35,5,41,-2.0,-2.262324,0.612496,887,31,
1,169,Overall,Overall,35,13,41,-0.5,-0.424459,0.284918,979,14,
1,170,Overall,Overall,35,27,41,2.0,2.071297,0.130868,1104,7,
1,171,Overall,Overall,35,20,41,1.0,1.387688,0.220371,1069,11,
1,172,Overall,Overall,35,14,41,0.5,-0.030985,0.617607,998,31,
1,173,Overall,Overall,35,17,41,0.5,0.813904,0.190306,1041,10,
1,174,Overall,Overall,35,10,41,-1.0,-1.120586,0.18913,944,9,
1,175,Overall,Overall,35,25,41,2.0,1.573068,0.408342,1079,20,
1,176,Overall,Overall,35,3,41,-2.0,-4.295755,1.184917,785,59,
1,177,Overall,Overall,35,6,41,-1.5,-1.530545,0.378342,923,19,
1,178,Overall,Overall,35,24,41,1.0,1.067807,0.235846,1053,12,
1,179,Overall,Overall,35,8,41,-1.0,-1.061185,0.170155,947,9,
1,180,Overall,Overall,35,25,41,1.5,2.012417,0.502482,1101,25,
1,181,Overall,Overall,35,28,41,2.0,1.364349,0.399297,1068,20,
1,182,Overall,Overall,35,22,41,1.5,1.685467,0.345386,1084,17,
1,183,Overall,Overall,35,6,41,-2.0,-2.294879,0.605801,885,30,
1,184,Overall,Overall,35,21,41,1.0,0.871844,0.301432,1044,15,
1,185,Overall,Overall,35,24,41,1.5,1.774098,0.546797,1089,27,
1,186,Overall,Overall,35,9,41,-1.0,-1.286828,0.412004,936,21,
1,187,Overall,Overall,35,10,41,-1.0,-0.269982,0.622546,987,31,
1,188,Overall,Overall,35,7,41,-0.5,-0.761937,0.758916,962,38,
1,189,Overall,Overall,35,28,41,1.5,1.797502,0.424364,1090,21,
1,190,Overall,Overall,35,5,41,-2.0,-1.625359,0.615678,919,31,
1,191,Overall,Overall,35,3,41,-2.0,-2.163066,0.159112,892,8,
1,192,Overall,Overall,35,5,41,-2.0,-1.076222,0.774626,946,39,
1,193,Overall,Overall,35,24,41,2.0,1.501497,0.48165,1075,24,
1,194,Overall,Overall,35,25,41,1.5,1.310489,0.267588,1066,13,
1,195,Overall,Overall,35,17,41,1.0,1.265936,0.119344,1063,6,
1,196,Overall,Overall,35,6,41,-1.5,-1.74804,0.921322,913,46,
1,197,Overall,Overall,35,20,41,1.0,0.833543,0.152706,1042,8,
1,198,Overall,Overall,35,13,41,0.0,-0.32756,0.286719,984,14,
1,199,Overall,Overall,35,13,41,-0.5,-0.006283,0.567443,1000,28,
1,200,Overall,Overall,35,15,41,0.5,0.62867,0.279036,1031,14,
1,201,Overall,Overall,35,13,41,-0.5,-0.398709,0.467884,980,23,
1,202,Overall,Overall,35,7,41,-1.5,-1.437758,0.486557,928,24,
1,203,Overall,Overall,35,11,41,-0.5,-0.759387,0.151516,962,8,
1,204,Overall,Overall,35,6,41,-1.5,-0.804023,0.278133,960,14,
1,205,Overall,Overall,35,12,41,-0.5,-0.210538,0.800591,989,40,
1,206,Overall,Overall,35,4,41,-2.0,-1.24733,0.293079,938,15,
1,207,Overall,Overall,35,14,41,-0.5,0.150837,0.379859,1008,19,
1,208,Overall,Overall,35,28,41,1.5,1.831647,0.569069,1092,28,
1,209,Overall,Overall,35,23,41,1.5,2.150962,0.319626,1108,16,
1,210,Overall,Overall,35,5,41,-2.0,-1.048823,0.481041,948,24,
1,211,Overall,Overall,35,8,41,-1.5,-0.424422,0.677827,979,34,
1,212,Overall,Overall,35,20,41,1.0,0.897636,0.175263,1045,9,
1,213,Overall,Overall,35,14,41,0.5,-0.095495,0.400853,995,20,
1,214,Overall,Overall,35,27,41,2.0,1.475149,0.400765,1074,20,
1,215,Overall,Overall,35,28,41,2.0,1.791721,0.193645,1090,10,
1,216,Overall,Overall,35,17,41,0.5,0.663933,0.322361,1033,16,
1,217,Overall,Overall,35,26,41,2.0,1.771559,0.617795,1089,31,
1,218,Overall,Overall,35,11,41,0.0,0.384907,0.418178,1019,21,
1,219,Overall,Overall,35,14,41,0.0,0.57786,0.095515,1029,5,
1,220,Overall,Overall,35,22,41,1.5,1.430477,0.332459,1072,17,
1,221,Overall,Overall,35,5,41,-1.5,-2.740688,0.88065,863,44,
1,222,Overall,Overall,35,26,41,2.0,1.358462,0.278957,1068,14,
1,223,Overall,Overall,35,26,41,1.5,1.999156,0.201319,1100,10,
1,224,Overall,Overall,35,14,41,-0.5,0.136883,0.173178,1007,9,
1,225,Overall,Overall,35,20,41,0.5,0.705863,0.439,1035,22,
1,226,Overall,Overall,35,14,41,-0.5,-0.264447,0.465273,987,23,
1,227,Overall,Overall,35,3,41,-2.0,-2.880107,0.350173,856,18,
1,228,Overall,Overall,35,26,41,2.0,2.576719,0.667221,1129,33,
1,229,Overall,Overall,35,10,41,-1.0,-1.179839,0.320991,941,16,
1,230,Overall,Overall,35,13,41,0.0,-0.267507,0.327464,987,16,
1,231,Overall,Overall,35,17,41,0.0,0.976066,0.251912,1049,13,
1,232,Overall,Overall,35,20,41,0.5,0.665305,0.382425,1033,19,
1,233,Overall,Overall,35,5,41,-1.5,-1.686415,0.760445,916,38,
1,234,Overall,Overall,35,5,41,-2.0,-1.694622,0.380209,915,19,
1,235,Overall,Overall,35,23,41,1.0,0.6862,0.193907,1034,10,
1,236,Overall,Overall,35,6,41,-1.0,-0.683559,0.521659,966,26,
1,237,Overall,Overall,35,17,41,0.5,0.291974,0.179778,1015,9,
1,238,Overall,Overall,35,7,41,-1.0,-1.896914,0.420964,905,21,
1,239,Overall,Overall,35,11,41,-0.5,-0.91146,0.709665,954,35,
1,240,Overall,Overall,35,14,41,0.5,0.105853,0.52185,1005,26,
1,241,Overall,Overall,35,12,41,0.0,0.184239,0.168111,1009,8,
1,242,Overall,Overall,35,7,41,-0.5,-0.628236,0.053344,969,3,
1,243,Overall,Overall,35,23,41,1.0,0.24649,0.168376,1012,8,
1,244,Overall,Overall,35,3,41,-2.0,-2.755519,0.456699,862,23,
1,245,Overall,Overall,35,18,41,1.0,0.528804,0.154995,1026,8,
1,246,Overall,Overall,35,21,41,1.0,0.913239,0.406941,1046,20,
1,247,Overall,Overall,35,18,41,0.5,0.996882,0.31652,1050,16,
1,248,Overall,Overall,35,16,41,1.0,0.266742,0.107961,1013,5,
1,249,Overall,Overall,35,19,41,1.0,0.818487,0.640176,1041,32,
1,250,Overall,Overall,35,24,41,2.0,1.850681,0.217283,1093,11,
1,251,Overall,Overall,35,7,41,-2.0,-1.490534,0.351792,925,18,
1,252,Overall,Overall,35,25,41,2.0,2.136721,0.62383,1107,31,
1,253,Overall,Overall,35,24,41,2.0,1.71853,0.131531,1086,7,
1,254,Overall,Overall,35,7,41,-1.5,-2.284997,1.284136,886,64,
1,255,Overall,Overall,35,7,41,-1.0,-1.215287,0.531305,939,27,
1,256,Overall,Overall,35,21,41,1.5,1.33774,0.118549,1067,6,
1,257,Overall,Overall,35,6,41,-1.0,-1.443821,0.84773,928,42,
1,258,Overall,Overall,35,7,41,0.0,-1.377179,0.267303,931,13,
1,259,Overall,Overall,35,25,41,1.5,1.483503,0.532953,1074,27,
1,260,Overall,Overall,35,15,41,0.0,0.754732,0.335988,1038,17,
1,261,Overall,Overall,35,14,41,0.5,0.199552,0.30961,1010,15,
1,262,Overall,Overall,35,7,41,-1.0,-1.010018,0.306176,949,15,
1,263,Overall,Overall,35,9,41,-1.5,-1.450666,0.665439,927,33,
1,264,Overall,Overall,35,10,41,0.0,-0.561121,0.429389,972,21,
1,265,Overall,Overall,35,8,41,-1.5,-2.108503,0.669119,895,33,
1,266,Overall,Overall,35,15,41,0.5,0.114192,0.251846,1006,13,
1,267,Overall,Overall,35,23,41,1.0,1.156935,0.243972,1058,12,
1,268,Overall,Overall,35,11,41,-0.5,0.26861,0.181069,1013,9,
1,269,Overall,Overall,35,18,41,1.0,-0.065149,0.493926,997,25,
1,270,Overall,Overall,35,10,41,-1.5,-0.670786,0.230424,966,12,
1,271,Overall,Overall,35,8,41,-1.0,-0.855134,0.160201,957,8,
1,272,Overall,Overall,35,20,41,1.0,0.387622,0.329984,1019,16,
1,273,Overall,Overall,35,12,41,-1.0,-0.755375,0.230836,962,12,
1,274,Overall,Overall,35,5,41,-2.0,-1.064736,0.486843,947,24,
1,275,Overall,Overall,35,22,41,1.5,1.350478,0.296854,1068,15,
1,276,Overall,Overall,35,26,41,2.0,2.123285,0.259401,1106,13,
1,277,Overall,Overall,35,4,41,-1.5,-1.569468,0.57144,922,29,
1,278,Overall,Overall,35,25,41,2.0,1.667096,0.420589,1083,21,
1,279,Overall,Overall,35,21,41,1.5,1.955231,0.320757,1098,16,
1,280,Overall,Overall,35,7,41,-2.0,-0.716111,0.883183,964,44,
1,281,Overall,Overall,35,16,41,1.0,0.443179,0.612159,1022,31,
1,282,Overall,Overall,35,14,41,0.5,0.299187,0.250266,1015,13,
1,283,Overall,Overall,35,22,41,0.0,0.919276,0.461663,1046,23,
1,284,Overall,Overall,35,11,41,-1.5,-0.686101,0.19955,966,10,
1,285,Overall,Overall,35,25,41,1.0,0.540645,0.210166,1027,11,
1,286,Overall,Overall,35,18,41,0.5,0.466019,0.322626,1023,16,
1,287,Overall,Overall,35,1,41,-2.0,-6.532216,1.286369,673,64,
1,288,Overall,Overall,35,14,41,0.0,0.640588,0.378806,1032,19,
1,289,Overall,Overall,35,17,41,1.0,1.546779,0.253744,1077,13,
1,290,Overall,Overall,35,17,41,0.5,0.379653,0.356801,1019,18,
1,291,Overall,Overall,35,13,41,0.0,-0.556093,0.701013,972,35,
1,292,Overall,Overall,35,22,41,1.0,1.297262,0.446956,1065,22,
1,293,Overall,Overall,35,28,41,2.0,2.104626,0.50574,1105,25,
1,294,Overall,Overall,35,16,41,0.5,0.705258,0.479915,1035,24,
1,295,Overall,Overall,35,6,41,-2.0,-1.864956,0.37734,907,19,
1,296,Overall,Overall,35,6,41,-2.0,-1.666711,0.21963,917,11,
1,297,Overall,Overall,35,4,41,-1.5,-1.95953,0.146682,902,7,
1,298,Overall,Overall,35,7,41,-1.0,-1.155585,0.295365,942,15,
1,299,Overall,Overall,35,11,41,0.0,-0.168053,0.378426,992,19,
1,300,Overall,Overall,35,5,41,-1.5,-1.79622,0.225336,910,11,
1,301,Overall,Overall,35,7,41,-1.5,-1.561783,0.0552,922,3,
1,302,Overall,Overall,35,5,41,-2.0,-1.706171,0.744329,915,37,
1,303,Overall,Overall,35,8,41,-1.5,-1.770547,0.741159,911,37,
1,304,Overall,Overall,35,5,41,-1.5,-1.03193,0.314305,948,16,
1,305,Overall,Overall,35,15,41,0.5,0.597287,0.219115,1030,11,
1,306,Overall,Overall,35,19,41,1.0,0.602102,0.364952,1030,18,
1,307,Overall,Overall,35,12,41,-0.5,-0.318424,0.580728,984,29,
1,308,Overall,Overall,35,14,41,-0.5,0.027117,0.43823,1001,22,
1,309,Overall,Overall,35,11,41,0.0,-0.314063,0.525796,984,26,
1,310,Overall,Overall,35,17,41,0.5,0.346005,0.644807,1017,32,
1,311,Overall,Overall,35,25,41,1.5,1.12637,0.301085,1056,15,
1,312,Overall,Overall,35,19,41,0.5,1.236984,0.260619,1062,13,
1,313,Overall,Overall,35,12,41,-0.5,0.294485,0.439045,1015,22,
1,314,Overall,Overall,35,19,41,0.5,1.295793,0.431111,1065,22,
1,315,Overall,Overall,35,4,41,-2.0,-1.915304,0.178032,904,9,
1,316,Overall,Overall,35,8,41,-1.5,-1.63897,0.206783,918,10,
1,317,Overall,Overall,35,8,41,-1.5,-1.883813,0.391654,906,20,
1,318,Overall,Overall,35,15,41,0.5,0.223228,0.108318,1011,5,
1,319,Overall,Overall,35,15,41,0.0,-0.186621,0.606471,991,30,
1,320,Overall,Overall,35,20,41,1.0,1.580094,0.199444,1079,10,
1,321,Overall,Overall,35,8,41,-1.0,-0.456317,0.455457,977,23,
1,322,Overall,Overall,35,9,41,-1.0,-0.970885,0.423281,951,21,
1,323,Overall,Overall,35,3,41,-1.5,-2.342525,0.283278,883,14,
1,324,Overall,Overall,35,6,41,-2.0,-1.481598,0.313561,926,16,
1,325,Overall,Overall,35,27,41,2.0,1.765463,0.189405,1088,9,
1,326,Overall,Overall,35,3,41,-1.5,-1.206777,0.21813,940,11,
1,327,Overall,Overall,35,23,41,2.0,2.32948,0.268866,1116,13,
1,328,Overall,Overall,35,8,41,-1.5,-2.140627,0.284006,893,14,
1,329,Overall,Overall,35,8,41,-1.0,-1.348755,0.276797,933,14,
1,330,Overall,Overall,35,21,41,1.5,0.436507,0.246987,1022,12,
1,331,Overall,Overall,35,21,41,1.5,1.147527,0.167099,1057,8,
1,332,Overall,Overall,35,10,41,-0.5,-0.211355,0.317161,989,16,
1,333,Overall,Overall,35,20,41,0.5,0.865772,0.360663,1043,18,
1,334,Overall,Overall,35,25,41,2.0,2.018217,0.319972,1101,16,
1,335,Overall,Overall,35,10,41,-0.5,-0.683315,0.502652,966,25,
1,336,Overall,Overall,35,13,41,0.0,0.46871,0.38782,1023,19,
1,337,Overall,Overall,35,28,41,2.0,2.96304,0.139846,1148,7,
1,338,Overall,Overall,35,21,41,1.0,1.003911,0.337207,1050,17,
1,339,Overall,Overall,35,17,41,0.5,0.584118,0.460688,1029,23,
1,340,Overall,Overall,35,16,41,0.5,0.275035,0.375509,1014,19,
1,341,Overall,Overall,35,7,41,-1.0,-1.799016,1.105271,910,55,
1,342,Overall,Overall,35,20,41,1.0,0.667882,0.347754,1033,17,
1,343,Overall,Overall,35,4,41,-2.0,-4.165184,0.738725,792,37,
1,344,Overall,Overall,35,8,41,-1.5,-1.687988,0.159407,916,8,
1,345,Overall,Overall,35,23,41,1.0,1.140673,0.153779,1057,8,
1,346,Overall,Overall,35,11,41,0.5,-0.057074,0.293588,997,15,
1,347,Overall,Overall,35,7,41,-2.0,-1.585364,0.327975,921,16,
1,348,Overall,Overall,35,9,41,-0.5,-0.495729,0.312918,975,16,
1,349,Overall,Overall,35,8,41,-1.0,-1.58593,0.904151,921,45,
1,350,Overall,Overall,35,27,41,2.0,1.285568,0.200808,1064,10,
1,351,Overall,Overall,35,29,41,2.0,1.589906,0.295369,1079,15,
1,352,Overall,Overall,35,23,41,0.5,1.264651,0.206091,1063,10,
1,353,Overall,Overall,35,13,41,0.0,0.455571,0.234076,1023,12,
1,354,Overall,Overall,35,4,41,-2.0,-2.135044,0.351878,893,18,
