section,constraint_id,apply,stm_id,type,lb,ub,violation_cost,N,on_target,min,max,mean,sd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
A,ENEMY_I011_I012,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I011_I015,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.33,0.47,4352,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I011_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.316,0.465,4446,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I012_I221,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.338,0.473,4303,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I013_I014,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.127,0.333,5675,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I013_I015,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.05,0.217,6178,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I013_I016,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.319,0.466,4426,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I013_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.035,0.184,6272,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I014_I015,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.138,0.345,5601,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I014_I016,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.408,0.491,3849,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I014_I222,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.152,0.359,5509,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I015_I016,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.33,0.47,4352,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I015_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.046,0.21,6198,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I018,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4550,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I019,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4550,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4550,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I224,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.33,0.47,4355,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I018_I019,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I018_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I019_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I021_I023,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I021_I229,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.315,0.465,4450,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I023_I228,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.336,0.472,4315,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I023_I229,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.315,0.465,4450,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I029,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I233,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.314,0.464,4461,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I028_I236,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.328,0.47,4367,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I029_I233,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.314,0.464,4461,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I029_I234,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.33,0.47,4356,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.318,0.466,4435,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I131,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.318,0.466,4435,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I032_I034,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I034,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.392,0.488,3953,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I105,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.472,0.499,3435,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I238,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.14,0.347,5588,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I337,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.118,0.322,5736,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I035_I240,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.215,0.411,5102,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I036_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.435,0.496,3672,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I036_I244,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.175,0.38,5365,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I038,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.341,0.474,4285,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I039,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.443,0.497,3623,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2603,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4553,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I081,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2603,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I101,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2603,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I245,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.315,0.465,4451,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I250,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.332,0.471,4343,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I039,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.184,0.388,5302,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.341,0.474,4282,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I041,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.234,0.423,4981,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.041,0.199,6232,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I251,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.091,0.288,5906,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I039_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.443,0.497,3620,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I039_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.143,0.35,5570,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4550,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I048,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4550,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I041_I052,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.222,0.416,5054,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I042_I251,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.05,0.218,6174,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I047_I327,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.077,0.266,6001,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I049_I051,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.042,0.2,6228,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I049_I253,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.048,0.213,6190,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I050_I254,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.335,0.472,4323,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I051_I253,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.081,0.272,5976,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I051_I255,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.084,0.278,5951,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I257,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.045,0.208,6206,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I259,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.047,0.212,6192,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I260,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.062,0.24,6100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I055,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.029,0.168,6311,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I116,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.557,0.497,2878,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I258,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.058,0.234,6121,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I055_I258,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.073,0.26,6026,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I057_I186,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.126,0.331,5684,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I057_I187,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.323,0.468,4400,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I060,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.042,0.202,6224,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I109,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.326,0.469,4384,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I279,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.124,0.329,5695,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I109,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.317,0.465,4440,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I181,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.019,0.136,6377,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I188,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.318,0.466,4431,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I189,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.392,0.488,3949,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I191,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.02,0.138,6373,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I192,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.317,0.465,4441,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I399,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.026,0.158,6334,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I061_I065,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.383,0.486,4011,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I061_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.598,0.49,2614,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I062_I214,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.304,0.46,4524,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I064_I065,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.383,0.486,4012,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.381,0.486,4025,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I268,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.139,0.346,5599,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I278,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.117,0.321,5740,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I383,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.138,0.345,5604,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I066_I067,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.32,0.466,4423,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I066_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.317,0.465,4437,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I067_I096,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.425,0.494,3737,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I067_I173,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.341,0.474,4281,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I070,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.074,0.261,6021,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I073,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.302,0.459,4539,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.019,0.138,6374,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I330,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.078,0.268,5992,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I070_I073,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.372,0.483,4082,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I070_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.097,0.297,5867,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
